id,name,num_users,total_cmt,positive,negative,neutral,average_completion_rate,number of resources,rank_binned,course_classification
C_1811720,hematology tests,420,144.0,19.0,14.0,111.0,0.93214586874,70,4.481595860111844,Very satisfied
C_681735,finance,1313,23.0,2.0,9.0,12.0,0.6488716941778833,35,4.481595860111844,Very dissatisfied
C_2286754,chinese medicine internal medicine,1024,678.0,119.0,133.0,426.0,0.9338383921751406,117,4.481595860111844,Very dissatisfied
C_707067,food nutrition and food safety,4498,86.0,4.0,2.0,80.0,0.9696969696969696,37,5.0,Very satisfied
C_948433,sports protection specialist tutorial,6757,88.0,30.0,6.0,52.0,0.6488716941778833,78,4.481595860111844,Satisfied
C_682742,financial statement analysis,5623,50.0,15.0,8.0,27.0,0.2093023255813953,69,4.0,Dissatisfied
C_694144,brand communication research,3205,19.0,5.0,1.0,13.0,0.6491522064891629,45,4.481595860111844,Neutral
C_682589,autonomous mobile robot,2411,2.0,0.0,0.0,2.0,0.6488716941778833,29,1.0,Neutral
C_890125,sports statistics and spss case analysis,3782,363.0,68.0,28.0,267.0,0.6526794825111176,46,4.481595860111844,Satisfied
C_1992919,quantitative geography and experiment,53,0.0,0.0,0.0,0.0,0.6488716941778833,48,4.481595860111844,Dissatisfied
C_735306,human anatomy and physiology,918,1029.0,40.0,62.0,927.0,0.764041859769152,182,4.481595860111844,Very dissatisfied
C_1732845,preschool education,1536,1592.0,552.0,35.0,1005.0,0.8302613822538216,67,4.481595860111844,Satisfied
C_1862240,public policy analysis,2069,0.0,0.0,0.0,0.0,0.6488716941778833,70,1.0,Neutral
C_747696,interpreting and listening,4219,720.0,150.0,92.0,478.0,0.6488716941778833,94,4.481595860111844,Very satisfied
C_798690,northeast asia security situation,5278,1687.0,544.0,164.0,979.0,0.6488716941778833,50,4.481595860111844,Satisfied
C_1987579,english comprehensive ability promotion (ielts),110,0.0,0.0,0.0,0.0,0.6488716941778833,49,7.0,Dissatisfied
C_737592,song of four seasons in entrepreneurship management: artistic thinking and technical action,8920,622.0,235.0,16.0,371.0,0.8005097255518605,65,7.0,Satisfied
C_1159827,tsinghua university roller skating physical education course (improvement),7464,14.0,5.0,1.0,8.0,0.8146364843411157,64,1.0,Very satisfied
C_680854,radio and television advertising (theory),1079,54.0,15.0,8.0,31.0,0.6488716941778833,48,4.481595860111844,Satisfied
C_2221597,analytical chemistry,46,0.0,0.0,0.0,0.0,0.6488716941778833,79,4.481595860111844,Dissatisfied
C_694158,college chemistry experiment,6272,386.0,139.0,24.0,223.0,0.6488716941778833,82,9.0,Neutral
C_936963,inertial navigation principle,4866,8.0,6.0,0.0,2.0,0.6488716941778833,87,4.481595860111844,Neutral
C_696955,etiquette guide for rookies in the workplace,8804,2962.0,328.0,48.0,2586.0,0.6488716941778833,63,4.481595860111844,Satisfied
C_881436,2015 tsinghua university graduate thesis defense (1),2912,5.0,3.0,0.0,2.0,0.6488716941778833,45,1.0,Neutral
C_735056,maritime law,587,2.0,2.0,0.0,0.0,0.6488716941778833,118,4.481595860111844,Neutral
C_682509,a good attitude - how to make it yourself: mental health education,2080,10.0,2.0,0.0,8.0,0.6488716941778833,45,4.481595860111844,Dissatisfied
C_682762,mechanics and modern life - starting a scientific life,157,1.0,1.0,0.0,0.0,0.6488716941778833,50,9.0,Very dissatisfied
C_825824,mechanical design,591,0.0,0.0,0.0,0.0,0.6488716941778833,140,4.481595860111844,Neutral
C_814402,international business management,13248,35.0,22.0,1.0,12.0,0.6488716941778833,29,4.481595860111844,Neutral
C_682602,mems and microsystems,3248,6.0,0.0,4.0,2.0,0.6488716941778833,158,1.0,Satisfied
C_696711,advanced mathematics,3363,18.0,4.0,2.0,12.0,0.9455655053324626,80,4.481595860111844,Very satisfied
C_1784414,optimal control theory,471,2.0,0.0,1.0,1.0,0.6562881562881563,66,7.0,Dissatisfied
C_682184,microsoft research asia big data lecture series,5551,1.0,0.0,0.0,1.0,0.6488716941778833,33,4.481595860111844,Dissatisfied
C_749756,design art history,2935,63.0,11.0,7.0,45.0,0.6488716941778833,114,4.481595860111844,Very satisfied
C_1766167,lecture series for preventing and controlling covid-19,144,1.0,1.0,0.0,0.0,0.836002886002886,31,4.481595860111844,Satisfied
C_837985,introduction to the basic principles of marxism,7233,10054.0,1642.0,1140.0,7272.0,0.6488716941778833,62,4.481595860111844,Very satisfied
C_2231365,low-temperature thermochronology,101,1.0,0.0,0.0,1.0,0.853128205128205,40,4.481595860111844,Satisfied
C_680740,industrial organization theory,13485,8.0,1.0,2.0,5.0,0.6488716941778833,69,1.0,Very dissatisfied
C_697061,calculus-2,590,0.0,0.0,0.0,0.0,0.6488716941778833,142,1.0,Neutral
C_2266764,"logic, calculation and games",2533,0.0,0.0,0.0,0.0,0.6488716941778833,16,1.0,Neutral
C_1774967,chinese folk motif arts,120,8.0,4.0,1.0,3.0,0.4615384615384615,73,6.0,Dissatisfied
C_788565,easily master workplace etiquette in five minutes,3016,168.0,13.0,3.0,152.0,0.6488716941778833,139,4.481595860111844,Satisfied
C_1750851,e-government,3790,4.0,3.0,0.0,1.0,0.7908552615191857,72,1.0,Satisfied
C_697677,sports training,3048,658.0,553.0,9.0,96.0,0.6488716941778833,261,11.0,Dissatisfied
C_680747,linux system management,2918,50.0,8.0,12.0,30.0,0.7349818950258606,51,4.481595860111844,Very dissatisfied
C_696812,legal knowledge related to equity financing,66,0.0,0.0,0.0,0.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_2097435,principles and applications of sports biomechanics,2325,0.0,0.0,0.0,0.0,0.6488716941778833,32,4.481595860111844,Dissatisfied
C_1992952,matlab basics and applications in earth science,99,0.0,0.0,0.0,0.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_1902539,laboratory safety and protection,50,0.0,0.0,0.0,0.0,0.6488716941778833,48,4.481595860111844,Dissatisfied
C_696722,distribution center design and management,1032,19.0,3.0,2.0,14.0,0.6488716941778833,58,6.0,Very satisfied
C_682131,mr. c takes you to play programming,2946,21.0,0.0,3.0,18.0,0.6488716941778833,123,4.481595860111844,Neutral
C_681341,american society and culture,1902,29.0,8.0,2.0,19.0,0.6488716941778833,64,4.481595860111844,Satisfied
C_676902,classics of western thought and modern society,3491,14.0,6.0,1.0,7.0,0.6488716941778833,61,1.0,Satisfied
C_736530,entrepreneurship,1074,7.0,4.0,0.0,3.0,0.8946969696969697,43,4.481595860111844,Satisfied
C_707381,computer networks computer networks,1174,1.0,0.0,0.0,1.0,0.6488716941778833,42,6.0,Dissatisfied
C_697152,urban writing of classical literature,2014,1.0,0.0,0.0,1.0,0.6488716941778833,53,4.481595860111844,Dissatisfied
C_881704,automatic control principle,899,254.0,24.0,41.0,189.0,0.6488716941778833,83,4.481595860111844,Very dissatisfied
C_819290,graduation thesis writing,7926,512.0,105.0,30.0,377.0,0.6488716941778833,37,4.481595860111844,Satisfied
C_629558,medical immunology and pathogen biology,48,0.0,0.0,0.0,0.0,0.6488716941778833,91,4.481595860111844,Dissatisfied
C_948264,pathogen biology and immunology,5161,2.0,1.0,0.0,1.0,0.5289392094681294,56,4.481595860111844,Dissatisfied
C_948209,introduction to dialectics of nature,8024,1782.0,439.0,69.0,1274.0,0.6488716941778833,34,6.0,Neutral
C_785161,positive displacement compressor principle,641,7.0,0.0,1.0,6.0,0.9193548387096774,80,4.481595860111844,Satisfied
C_697757,flower arrangement art,2313,6.0,4.0,0.0,2.0,0.6488716941778833,34,4.481595860111844,Dissatisfied
C_696899,office software applications,15834,274.0,61.0,8.0,205.0,0.6488716941778833,123,4.481595860111844,Satisfied
C_1214863,qianxin certified network security engineer preparatory course,4027,19.0,6.0,1.0,12.0,0.6488716941778833,51,4.481595860111844,Neutral
C_682397,engineering ethics (master's edition),1669,12.0,2.0,0.0,10.0,0.0,52,11.0,Very dissatisfied
C_797321,water resources system analysis theory and application,6822,0.0,0.0,0.0,0.0,0.6488716941778833,53,4.481595860111844,Neutral
C_1891051,physical geology,73,8.0,2.0,0.0,6.0,0.6199385497813862,200,4.481595860111844,Neutral
C_837746,steel casting technology,59,0.0,0.0,0.0,0.0,0.6488716941778833,122,4.481595860111844,Neutral
C_694143,sociology of education,7715,398.0,110.0,61.0,227.0,0.6488716941778833,64,1.0,Very satisfied
C_676934,the power of design,3175,17.0,2.0,3.0,12.0,0.6488716941778833,61,5.0,Very dissatisfied
C_707077,chinese mythology and national spiritual inheritance,1174,3.0,0.0,0.0,3.0,0.6488716941778833,124,4.481595860111844,Neutral
C_1774978,strategic management,109,2.0,0.0,0.0,2.0,0.8429544108940201,63,6.0,Neutral
C_1755913,seminar on latest development in logic,94,0.0,0.0,0.0,0.0,0.6488716941778833,24,1.0,Neutral
C_697708,labview advanced course,712,1.0,0.0,1.0,0.0,0.6488716941778833,7,4.481595860111844,Dissatisfied
C_789833,fundamentals of journalism: history and theory,4040,2.0,1.0,1.0,0.0,0.6488716941778833,44,4.481595860111844,Very dissatisfied
C_854854,hydraulics,2983,40.0,2.0,3.0,35.0,0.7827824475230974,138,1.0,Very dissatisfied
C_1764853,antimicrobial resistance (international edition),32,0.0,0.0,0.0,0.0,0.6488716941778833,65,4.481595860111844,Dissatisfied
C_735348,field internship and practice for environmental majors,474,0.0,0.0,0.0,0.0,0.6488716941778833,33,4.0,Dissatisfied
C_682228,digital electronics technology,3647,10.0,2.0,2.0,6.0,0.9728260869565216,69,5.0,Very dissatisfied
C_756642,nursing research methods,14074,415.0,157.0,13.0,245.0,0.658264847941582,57,4.481595860111844,Satisfied
C_676642,start a new business,7423,251.0,92.0,7.0,152.0,0.8397027369793845,52,1.0,Satisfied
C_696904,intensive lectures on advanced mathematics (part 1),7047,34.0,10.0,4.0,20.0,0.6488716941778833,69,4.481595860111844,Satisfied
C_676686,classics and thoughts—humanities tsinghua masters face to face,6263,95.0,30.0,15.0,50.0,0.6488716941778833,84,1.0,Very satisfied
C_2266748,mathematical culture,34,5.0,3.0,0.0,2.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_682660,two-dimensional expression of car styling design,1715,19.0,4.0,3.0,12.0,0.6488716941778833,71,1.0,Very satisfied
C_1912019,cnc programming,120,0.0,0.0,0.0,0.0,0.6488716941778833,58,4.481595860111844,Dissatisfied
C_735131,maritime silk road,363,5.0,3.0,0.0,2.0,0.6488716941778833,64,4.481595860111844,Dissatisfied
C_1755950,the world of wine: from grapes to wine (international edition),110,0.0,0.0,0.0,0.0,0.6488716941778833,58,2.0,Neutral
C_1761463,fundamentals of immunology—part ii (international edition),65,0.0,0.0,0.0,0.0,0.6488716941778833,87,2.0,Neutral
C_682697,new media editing and creation,3857,114.0,12.0,8.0,94.0,0.7864122597747152,62,4.481595860111844,Very satisfied
C_1628160,english level 4 pass course,1016,42.0,4.0,1.0,37.0,0.6488716941778833,39,5.0,Satisfied
C_1889777,introduction to clinical research methodology,183,0.0,0.0,0.0,0.0,0.6488716941778833,47,2.0,Neutral
C_681103,introduction to blockchain technology—college blockchain competition training,945,1.0,0.0,0.0,1.0,0.6488716941778833,25,1.0,Neutral
C_697184,fundamentals of programming (part 1),5760,17.0,3.0,4.0,10.0,0.6488716941778833,210,4.0,Very dissatisfied
C_735079,life education-outdoor sports safety rescue,3524,637.0,327.0,28.0,282.0,0.6488716941778833,68,4.481595860111844,Neutral
C_680859,oil production engineering,1526,62.0,29.0,1.0,32.0,0.6488716941778833,108,4.481595860111844,Neutral
C_1410145,project financial management,1651,2.0,0.0,0.0,2.0,0.491578954814249,54,9.0,Very dissatisfied
C_696687,general biology,6831,59.0,10.0,0.0,49.0,0.6488716941778833,229,1.0,Satisfied
C_696841,public crisis management,14655,262.0,47.0,25.0,190.0,0.6488716941778833,60,1.0,Very satisfied
C_682574,health informatics,531,3.0,0.0,0.0,3.0,0.6488716941778833,43,4.481595860111844,Dissatisfied
C_688385,textile commodity inspection,570,2.0,0.0,0.0,2.0,0.6488716941778833,71,4.481595860111844,Dissatisfied
C_1724286,"experiential english listening, speaking and writing",318,3.0,3.0,0.0,0.0,0.6488716941778833,82,4.481595860111844,Dissatisfied
C_1755891,tsinghua chinese: start talking with 1.3 billion people,479,232.0,93.0,2.0,137.0,0.7703485669860372,110,1.0,Satisfied
C_1808023,western music in the 20th century,444,0.0,0.0,0.0,0.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_680767,innovative positive psychology,107,0.0,0.0,0.0,0.0,0.6488716941778833,15,1.0,Neutral
C_2332739,learn to make small programs - cloud development: synonyms of small programs,712,0.0,0.0,0.0,0.0,0.6488716941778833,92,1.0,Neutral
C_1778370,signal and linear system,52,0.0,0.0,0.0,0.0,0.6488716941778833,135,4.481595860111844,Neutral
C_735381,education policy and law,1694,13.0,0.0,4.0,9.0,0.6488716941778833,6,4.481595860111844,Dissatisfied
C_2328554,systematic anatomy,99,0.0,0.0,0.0,0.0,0.6488716941778833,90,4.481595860111844,Dissatisfied
C_680974,accountants and business (acca f1),1192,1.0,0.0,0.0,1.0,0.6488716941778833,173,4.481595860111844,Neutral
C_825821,taekwondo,2175,269.0,125.0,21.0,123.0,0.7012422360248446,35,4.481595860111844,Satisfied
C_737492,microbiology,1199,11.0,9.0,0.0,2.0,0.8037620165861269,60,4.0,Satisfied
C_696935,signals and linear systems,312,3.0,1.0,0.0,2.0,0.6488716941778833,48,4.481595860111844,Dissatisfied
C_696638,stylish web design,1656,3.0,1.0,1.0,1.0,0.6488716941778833,86,4.481595860111844,Very dissatisfied
C_680938,legal wisdom for doing business: business law,84,2.0,0.0,1.0,1.0,0.6488716941778833,40,9.0,Very dissatisfied
C_681491,industrial culture,1728,596.0,235.0,18.0,343.0,0.6488716941778833,65,11.0,Dissatisfied
C_2221559,shaanxi tour guide english,143,1.0,0.0,0.0,1.0,0.6962921720412302,44,4.481595860111844,Neutral
C_776850,twenty-four postures of tai chi,6491,183.0,42.0,46.0,95.0,0.6488716941778833,21,4.481595860111844,Very dissatisfied
C_2247589,system identification,1904,1.0,0.0,0.0,1.0,0.6517006802721088,45,4.481595860111844,Dissatisfied
C_696835,frontiers of public administration—social entrepreneurship,14033,281.0,88.0,23.0,170.0,0.6488716941778833,72,1.0,Satisfied
C_782508,geology and engineering geology,40,0.0,0.0,0.0,0.0,0.6488716941778833,94,1.0,Neutral
C_1902586,programming,186,0.0,0.0,0.0,0.0,0.6488716941778833,86,9.0,Dissatisfied
C_898322,international trade practice,795,7.0,0.0,2.0,5.0,0.6488716941778833,48,4.481595860111844,Dissatisfied
C_674962,"the spatial art of ""dream of red mansions""",3974,21.0,9.0,1.0,11.0,0.6488716941778833,73,9.0,Dissatisfied
C_2335752,experimental statistics,40,0.0,0.0,0.0,0.0,0.6488716941778833,97,4.481595860111844,Dissatisfied
C_682728,modern chinese language communication,2807,67.0,16.0,0.0,51.0,0.75,64,4.481595860111844,Neutral
C_696817,engineering thermodynamics (part 2),2498,40.0,3.0,0.0,37.0,0.6488716941778833,142,1.0,Neutral
C_2059282,exhibition tourism and practical training,118,15.0,7.0,1.0,7.0,0.7259800242110365,37,4.481595860111844,Satisfied
C_2141841,finance,128,0.0,0.0,0.0,0.0,0.6488716941778833,46,4.481595860111844,Dissatisfied
C_947161,introduction to ethics,1644,1561.0,306.0,118.0,1137.0,0.6488716941778833,58,4.481595860111844,Satisfied
C_735308,business management simulation training,2729,125.0,56.0,6.0,63.0,0.7929809190335506,52,4.481595860111844,Satisfied
C_680774,spacecraft orbital mechanics,5244,34.0,12.0,3.0,19.0,0.4130434782608695,103,4.481595860111844,Dissatisfied
C_697285,environmental engineering microbiology,1048,11.0,2.0,0.0,9.0,0.6892251252909796,78,4.481595860111844,Neutral
C_681049,solar energy,788,3.0,0.0,1.0,2.0,0.6488716941778833,62,1.0,Neutral
C_1811734,women's clothing design,382,8.0,3.0,0.0,5.0,0.6488716941778833,34,4.481595860111844,Dissatisfied
C_1749554,frontier report on logic - vector space and belief-based logic,3213,0.0,0.0,0.0,0.0,0.6488716941778833,30,1.0,Neutral
C_1925903,mathematical analysis ii,246,0.0,0.0,0.0,0.0,0.6488716941778833,87,9.0,Dissatisfied
C_2328473,animation art design,36,0.0,0.0,0.0,0.0,0.6488716941778833,33,4.481595860111844,Dissatisfied
C_677109,china petroleum culture,2290,116.0,67.0,2.0,47.0,0.6488716941778833,51,4.481595860111844,Neutral
C_1814260,pediatrics,192,0.0,0.0,0.0,0.0,0.6488716941778833,59,9.0,Very dissatisfied
C_1429102,cognitive neuroscience,1241,5.0,0.0,1.0,4.0,0.6181548608928344,20,4.481595860111844,Dissatisfied
C_759037,calculus i,2490,65.0,13.0,3.0,49.0,0.6488716941778833,51,6.0,Neutral
C_682472,basic tutorial on waltz dance,2678,89.0,23.0,0.0,66.0,0.6488716941778833,54,4.481595860111844,Dissatisfied
C_735290,organic chemistry,1831,35.0,0.0,5.0,30.0,0.6488716941778833,126,4.481595860111844,Neutral
C_2332585,a series of courses on how to avoid failing the exam - complete advanced mathematics/calculus in 4 hours (part 1),204,0.0,0.0,0.0,0.0,0.6488716941778833,9,1.0,Neutral
C_696740,an introduction to the basic situation of my country’s 14 neighboring countries on land,22766,553.0,117.0,82.0,354.0,0.8,41,4.481595860111844,Very satisfied
C_2221573,microbiology,104,0.0,0.0,0.0,0.0,0.6488716941778833,56,4.481595860111844,Dissatisfied
C_881485,flowing clouds and flowing water——chinese writing for engineering students,16165,51.0,20.0,6.0,25.0,0.6488716941778833,45,1.0,Very satisfied
C_845673,information technology and curriculum integration,7142,365.0,138.0,6.0,221.0,0.9590909090909092,43,4.481595860111844,Satisfied
C_697100,exercise and joint health,6478,336.0,78.0,23.0,235.0,0.6488716941778833,23,4.0,Satisfied
C_2059294,mathematical physics equations,235,0.0,0.0,0.0,0.0,0.6488716941778833,44,9.0,Very dissatisfied
C_947250,musculoskeletal rehabilitation,10575,343.0,44.0,20.0,279.0,0.7670998869001692,47,4.481595860111844,Very satisfied
C_2308100,linear algebra,51,0.0,0.0,0.0,0.0,0.6488716941778833,45,4.481595860111844,Dissatisfied
C_922867,c language programming,14900,60.0,13.0,11.0,36.0,0.6488716941778833,166,4.481595860111844,Very satisfied
C_830573,data visualization (tsinghua certified),105,0.0,0.0,0.0,0.0,0.6488716941778833,10,1.0,Neutral
C_948286,take you step by step to conduct research,1246,217.0,15.0,11.0,191.0,0.6488716941778833,37,4.481595860111844,Very satisfied
C_680882,digital teachers’ information technology literacy,76,0.0,0.0,0.0,0.0,0.6488716941778833,84,4.481595860111844,Dissatisfied
C_1627979,english cet-6 full course,349,4.0,0.0,1.0,3.0,0.6488716941778833,40,5.0,Dissatisfied
C_735305,recitation of contemporary mongolian-themed literary works,180,47.0,8.0,0.0,39.0,0.6488716941778833,58,4.481595860111844,Dissatisfied
C_2308085,cost accounting and management,42,0.0,0.0,0.0,0.0,0.6488716941778833,164,4.481595860111844,Neutral
C_707456,database technology and programming,21916,2821.0,1151.0,136.0,1534.0,0.7232493632451092,111,4.0,Satisfied
C_1765591,wisdom of life from confucius,123,0.0,0.0,0.0,0.0,0.6488716941778833,47,4.481595860111844,Dissatisfied
C_1761380,water and wastewater treatment engineering: biochemical technology,208,0.0,0.0,0.0,0.0,0.6488716941778833,57,1.0,Neutral
C_1891061,introduction to the basic principles of marxism,271,0.0,0.0,0.0,0.0,0.6488716941778833,135,4.481595860111844,Neutral
C_677187,innovative design dream factory,413,0.0,0.0,0.0,0.0,0.6488716941778833,45,4.481595860111844,Dissatisfied
C_2255633,scientific learning 5-day memory training camp,56,0.0,0.0,0.0,0.0,0.6488716941778833,3,4.481595860111844,Dissatisfied
C_2059297,philosophy and poetry—appreciation and creation of zen poetry,4027,1.0,1.0,0.0,0.0,0.384640522875817,42,9.0,Very dissatisfied
C_681154,college physics (part 1),1886,14.0,4.0,1.0,9.0,0.6488716941778833,68,4.481595860111844,Satisfied
C_677241,campus psychology: let every student grow smoothly,1405,19.0,5.0,4.0,10.0,0.6488716941778833,39,4.481595860111844,Very satisfied
C_927975,nuclear reactor physical analysis (part 1),437,5.0,0.0,1.0,4.0,0.6488716941778833,38,11.0,Very dissatisfied
C_927968,an introduction to mao zedong thought and the theoretical system of socialism with chinese characteristics,9681,1459.0,284.0,33.0,1142.0,0.6488716941778833,78,4.481595860111844,Satisfied
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,0.6488716941778833,164,1.0,Very satisfied
C_696518,spectroscopic analysis of organic structures,1391,1.0,1.0,0.0,0.0,0.6488716941778833,51,11.0,Very dissatisfied
C_696695,catti translation qualification level test written translation preparation basic course,3212,28.0,11.0,7.0,10.0,0.6822561425502602,26,4.481595860111844,Very satisfied
C_1434593,sports anatomy,4700,171.0,58.0,21.0,92.0,0.7448211965273971,68,4.481595860111844,Very satisfied
C_1825107,russian history (1),1605,7.0,1.0,2.0,4.0,0.6032549966373496,66,4.481595860111844,Very dissatisfied
C_1891055,mathematical statistics,391,0.0,0.0,0.0,0.0,0.6488716941778833,112,9.0,Dissatisfied
C_682259,communication principle,5677,34.0,3.0,5.0,26.0,0.6488716941778833,198,4.481595860111844,Very dissatisfied
C_840089,engineering thermodynamics,395,2.0,0.0,0.0,2.0,0.6488716941778833,63,4.481595860111844,Dissatisfied
C_682737,advanced database system,1249,14.0,0.0,2.0,12.0,0.6488716941778833,54,4.481595860111844,Dissatisfied
C_1410096,communication principle,179,0.0,0.0,0.0,0.0,0.6488716941778833,61,4.481595860111844,Dissatisfied
C_1797899,c++ programming,486,2.0,1.0,1.0,0.0,0.6488716941778833,114,1.0,Very dissatisfied
C_2281492,selected lectures on mathematical modeling and competition cases,2361,6.0,5.0,0.0,1.0,0.3963646685117082,48,9.0,Very dissatisfied
C_682433,outline of modern chinese history,3480,20.0,4.0,4.0,12.0,0.6488716941778833,59,4.481595860111844,Very dissatisfied
C_682237,composites mechanics,2434,4.0,2.0,0.0,2.0,0.6488716941778833,40,4.481595860111844,Dissatisfied
C_682248,drug analysis,2545,293.0,31.0,39.0,223.0,0.6488716941778833,76,4.481595860111844,Very dissatisfied
C_1794464,online teaching course examples and analysis,5754,49.0,30.0,5.0,14.0,0.6488716941778833,51,1.0,Satisfied
C_734023,introduction to computational thinking,359,12.0,1.0,0.0,11.0,0.6488716941778833,60,4.481595860111844,Dissatisfied
C_2328506,digital learning,91,0.0,0.0,0.0,0.0,0.6488716941778833,61,4.481595860111844,Dissatisfied
C_696691,russian basics 3,687,6.0,0.0,0.0,6.0,0.6488716941778833,31,4.481595860111844,Dissatisfied
C_943270,advanced management,1708,256.0,140.0,4.0,112.0,0.6488716941778833,65,4.481595860111844,Neutral
C_1912378,progress in molecular imaging,43,1.0,0.0,0.0,1.0,0.6488716941778833,50,7.0,Dissatisfied
C_1741505,history of clothing,459,0.0,0.0,0.0,0.0,0.6488716941778833,74,4.481595860111844,Dissatisfied
C_681299,statistics,4571,149.0,13.0,2.0,134.0,0.6488716941778833,42,4.481595860111844,Neutral
C_948424,a required course for footwear designers—interpretation of modern fashion footwear classics,10475,62.0,34.0,1.0,27.0,0.6882364638758314,50,4.481595860111844,Neutral
C_676645,college student safety and protection,1371,14.0,2.0,4.0,8.0,0.6488716941778833,38,4.481595860111844,Very dissatisfied
C_1891052,concrete structure principles,208,0.0,0.0,0.0,0.0,0.6488716941778833,64,4.481595860111844,Dissatisfied
C_1774960,pharmaceutics of chinese material medica,102,0.0,0.0,0.0,0.0,0.6488716941778833,56,4.481595860111844,Dissatisfied
C_1992917,pig production,1617,101.0,71.0,1.0,29.0,0.6907311412442391,37,4.481595860111844,Neutral
C_1750786,spoken english,2809,1659.0,312.0,257.0,1090.0,0.7453487139507811,48,4.481595860111844,Very satisfied
C_696746,systems engineering principles,17501,36.0,14.0,7.0,15.0,0.6488716941778833,82,4.481595860111844,Very satisfied
C_1679989,smart chinese - introduction to chinese culture,4072,2.0,0.0,0.0,2.0,0.8064814814814816,40,4.481595860111844,Satisfied
C_2266752,basic chemistry,59,0.0,0.0,0.0,0.0,0.6488716941778833,67,4.481595860111844,Dissatisfied
C_1771168,plant landscape planning and design,138,5.0,0.0,0.0,5.0,0.6667340789292009,52,6.0,Dissatisfied
C_682512,financial engineering,7313,8.0,2.0,2.0,4.0,0.6488716941778833,123,2.0,Very dissatisfied
C_1755952,u.lab 0x: system innovation based on awareness: perceiving and co-creating the future (international edition),282,1.0,0.0,0.0,1.0,0.6488716941778833,20,4.481595860111844,Dissatisfied
C_1527407,intellectual property law,294,1.0,1.0,0.0,0.0,0.6769230769230768,35,4.481595860111844,Dissatisfied
C_680823,marketing in the mobile internet era,18634,2745.0,1493.0,42.0,1210.0,0.6488716941778833,59,4.481595860111844,Neutral
C_947773,internet business valuation,2082,26.0,16.0,1.0,9.0,0.6488716941778833,47,4.481595860111844,Neutral
C_1774983,programming in c,103,0.0,0.0,0.0,0.0,0.6488716941778833,73,4.481595860111844,Dissatisfied
C_697590,18 competencies needed in the workplace,246,4.0,1.0,2.0,1.0,0.6488716941778833,70,4.481595860111844,Very dissatisfied
C_1912009,institutional comparison and cultural logic of chinese and western anti-epidemic models,103,1.0,0.0,0.0,1.0,0.6488716941778833,2,4.481595860111844,Dissatisfied
C_1918338,human anatomy and physiology,1563,0.0,0.0,0.0,0.0,0.6488716941778833,132,7.0,Dissatisfied
C_696821,stem course design and case analysis,2415,260.0,121.0,10.0,129.0,0.0,36,4.481595860111844,Very dissatisfied
C_1741536,research methods in tourism studies,292,19.0,5.0,0.0,14.0,0.6315313714780791,65,4.0,Dissatisfied
C_956128,interpretation of hot issues in liver cirrhosis and portal hypertension,1088,0.0,0.0,0.0,0.0,0.6488716941778833,34,7.0,Dissatisfied
C_680961,thinking and logic - how to reason,11094,116.0,22.0,17.0,77.0,0.6488716941778833,37,6.0,Very satisfied
C_837735,car engine principles,6912,162.0,17.0,15.0,130.0,0.6488716941778833,105,1.0,Very satisfied
C_696647,appreciation of foreign literary masterpieces,1970,1.0,1.0,0.0,0.0,0.6488716941778833,21,4.481595860111844,Dissatisfied
C_1891038,pharmacology,112,0.0,0.0,0.0,0.0,0.6488716941778833,105,4.481595860111844,Dissatisfied
C_1766166,simultaneous interpreting,309,3.0,3.0,0.0,0.0,0.5326500962121876,40,4.481595860111844,Very dissatisfied
C_680986,petroleum engineering rock mechanics,6910,12.0,2.0,0.0,10.0,0.6488716941778833,100,4.481595860111844,Neutral
C_696981,metal materials and their applications,1568,1.0,0.0,1.0,0.0,0.6488716941778833,59,7.0,Dissatisfied
C_681444,youth ai self-improvement program-computer vision course,595,2.0,1.0,1.0,0.0,0.6488716941778833,47,1.0,Very dissatisfied
C_697129,materials science fundamentals,1036,3.0,0.0,1.0,2.0,0.6488716941778833,138,7.0,Dissatisfied
C_682233,internet business valuation,74,0.0,0.0,0.0,0.0,0.6488716941778833,42,4.481595860111844,Dissatisfied
C_680753,campus scenery and university culture—taking tsinghua university as an example,4712,7.0,3.0,1.0,3.0,0.6488716941778833,40,1.0,Satisfied
C_681001,international tourism development trends,1401,9.0,2.0,0.0,7.0,0.7714528668610301,66,4.0,Neutral
C_697729,career guidance for college students--employment guidance,18625,5883.0,2035.0,207.0,3641.0,0.9,19,4.481595860111844,Very satisfied
C_746965,management operations research,2441,31.0,1.0,0.0,30.0,0.6488716941778833,63,4.481595860111844,Dissatisfied
C_697113,scientific exercise and health,1109,25.0,1.0,3.0,21.0,0.8305084745762712,41,11.0,Very dissatisfied
C_1678971,industrial internet lecture hall,408,2.0,2.0,0.0,0.0,0.6488716941778833,7,4.481595860111844,Dissatisfied
C_1434547,electronic design innovation,2109,1.0,0.0,0.0,1.0,0.8120593692022263,38,4.481595860111844,Neutral
C_1641662,teachers' professional ethics and code of conduct,3681,9746.0,3683.0,258.0,5805.0,0.8145153071823144,54,4.481595860111844,Satisfied
